step,phase,tool_ms,update_ms,export_ms,metrics_ms,pipeline_ms,render_ms,faces,removed_mm3,planned_remaining_mm3,planned_removed_mm3,excess_removed_mm3,completion_pct,remaining_area_mm2,overcut_area_mm2
120,台粗,3.5584999995990074,17.62460000009014,1.4408999995794147,58.2630999997491,80.89680000011867,31.16440000030707,57962,696.7855785270294,150.08117831443803,696.5929949645484,0.19258356248099062,82.2740337368263,132.5446806453603,11.04699803339972
121,台粗,4.353299999820592,18.28040000054898,1.6228000004048226,59.81140000039886,84.07749999969383,32.09080000033282,58830,698.6551163991171,148.2116474762627,698.4625258027238,0.1925905963933019,82.49484250803695,131.67825672355724,11.046998063310639
122,台精,3.753099999812548,18.250399999487854,1.597800000126881,61.28900000021531,84.89970000027824,32.25339999971766,59432,703.1811055475628,143.68568780300373,702.9884854759828,0.19262007157999506,83.0293999347423,131.0059804717169,11.046998751637394
123,台精,4.1478000002825866,20.14919999965059,1.7223999993802863,63.506299999971816,89.53339999970922,33.87799999927665,60422,711.2716377783945,135.5979084619371,711.0762648170494,0.19537296134512872,83.98464099397344,126.36450184281536,11.042093942052377
124,台精,4.187400000773778,21.56269999977667,1.6944999997576815,67.23369999963325,94.685600000048,32.89550000044983,61444,717.1198462108805,129.75263943087202,716.9215338481144,0.19831236276604614,84.67502097904227,121.9886852845369,11.001955644640772
125,台精,4.887199999757286,21.460300000399002,2.1413000004031346,66.31519999973534,94.81270000014774,32.695399999283836,62080,723.5689259139908,123.30574024400215,723.3684330349843,0.20049287900656054,85.43645901392438,118.1276358273888,11.004869389746386
126,台精,3.9748999997755163,22.041799999897194,1.7451000003347872,65.89960000019346,93.66970000064612,33.388999999260704,62810,728.2437797240564,118.63306271872723,728.0411105602592,0.20266916379716804,85.98834516715127,114.03746610172529,10.912454381747612
127,台精,3.0133000000205357,22.38669999951526,1.783400000022084,67.88460000007035,95.0777999996717,34.169000000474625,63530,733.0983636289238,113.77948488832298,732.8946883906635,0.20367523826030265,86.56159730871681,109.2473066234831,10.91694613626533
128,台精,3.716300000633055,17.38550000027317,1.7450000004828325,67.45430000046326,90.30910000001313,33.93190000042523,63532,736.0233672562754,110.85448195902757,735.8196913199589,0.20367593631647196,86.90706703268012,109.24730263902944,10.91694613626533
129,台精,3.742699999747856,22.626399999353453,1.8711000002440414,71.4867000006052,99.7362999996767,34.09360000023298,64212,739.1037621561409,107.77570496186526,738.8984683171212,0.20529383901964593,87.2706988870969,104.46832346318422,10.91214456384158
130,台精,3.541600000062317,23.19959999931598,2.3756000000503263,71.04729999991832,100.17270000025746,33.54200000012497,64940,745.0324816524662,101.84860997518133,744.8255633038051,0.20691834866113368,87.97074326942752,100.83184734899667,10.914561509460283
131,台精,3.1698000002506888,22.35850000033679,1.9522000002325512,71.91490000059275,99.4033999995736,34.92199999982404,65520,749.187023931634,97.69569519427064,748.9784780847158,0.2085458469182413,88.46124066641642,96.69882273315682,10.919227913399194
132,台精,4.759999999805586,23.38270000018383,2.0555000000967993,73.88300000002346,104.0895999994973,33.87769999972079,66698,755.0357848045533,91.84966464161191,754.8245086373746,0.21127616717865294,89.15171059418314,90.0099204030881,10.904999798206623
133,台精,4.8114999999597785,23.56659999986732,1.9898999998986255,73.9692000006471,104.34650000024703,34.43479999987176,67470,758.7462428222425,88.14192138620812,758.5322518927784,0.21399092946410292,89.58962914330392,84.43302394815068,10.905003502987611
134,台精,4.418200000145589,22.492699999929755,1.9937999995818245,75.2823000002536,104.19559999991179,54.65200000071491,68304,760.4020038623858,86.48618314984233,760.1879901291442,0.21401373324158612,89.78518704368884,82.12540759222068,10.908859000273665
135,柱钻,6.411600000319595,18.364500000643602,2.0113999999011867,73.76959999965038,100.56449999956385,34.86640000028274,68304,760.4020038623858,86.48618314984233,760.1879901291442,0.21401373324158612,89.78518704368884,82.12540759222068,10.908859000273665
136,柱钻,5.745599999499973,19.01090000046679,2.0126000008531264,75.65830000021379,102.43619999982911,31.266599999980826,68928,766.4818240106033,80.40636862209597,766.2678046568905,0.21401935371284253,90.50326900716725,81.09652270974524,11.22545516289511
137,柱钻,5.84900000012567,20.375399999466026,1.9874999998137355,78.25140000022657,106.47370000060619,36.15470000022469,69930,793.8535501632796,53.03537203987999,793.6388012391064,0.2147489241731364,93.73603521712661,91.34391935184345,11.375383851183582
138,柱钻,5.154399999810266,26.512000000366243,2.1202000007178867,89.33559999968566,123.13070000072912,33.23569999975007,71482,816.4247039015827,30.467470144038973,816.2067031349475,0.21800076663521395,96.4015118087227,91.35176496846194,11.344791789636764
