step,phase,tool_ms,update_ms,export_ms,metrics_ms,pipeline_ms,render_ms,faces,removed_mm3,planned_remaining_mm3,planned_removed_mm3,excess_removed_mm3,completion_pct,remaining_area_mm2,overcut_area_mm2
120,台粗,3.7895000004937174,18.00809999986086,1.438899999811838,55.90380000012374,79.14760000039678,27.500700000018696,57962,696.7855785270294,150.08117831443803,696.5929949645484,0.19258356248099062,82.2740337368263,132.5446806453603,11.04699803339972
121,台粗,3.3217999998669256,17.52039999973931,1.5476999997190433,57.07379999967088,79.47349999994913,28.221399999893038,58830,698.6551163991171,148.2116474762627,698.4625258027238,0.1925905963933019,82.49484250803695,131.67825672355724,11.046998063310639
122,台精,3.9993000000322354,16.962499999863212,1.550199999655888,59.54779999956372,82.06789999985631,29.21509999941918,59432,703.1811055475628,143.68568780300373,702.9884854759828,0.19262007157999506,83.0293999347423,131.0059804717169,11.046998751637394
123,台精,3.9284000004045083,20.266800000172225,1.7070999992938596,62.64180000016495,88.55330000005779,30.22439999949711,60422,711.2716377783945,135.5979084619371,711.0762648170494,0.19537296134512872,83.98464099397344,126.36450184281536,11.042093942052377
124,台精,4.770500000631728,21.45310000014433,1.739399999678426,65.68749999951251,93.66099999988364,31.25019999970391,61444,717.1198462108805,129.75263943087202,716.9215338481144,0.19831236276604614,84.67502097904227,121.9886852845369,11.001955644640772
125,台精,3.2453000003442867,21.12940000006347,1.8960999996124883,63.63899999996647,89.92010000019945,29.143400000066322,62080,723.5689259139908,123.30574024400215,723.3684330349843,0.20049287900656054,85.43645901392438,118.1276358273888,11.004869389746386
126,台精,3.3847999993668054,19.445899999482208,1.709399999526795,63.35380000018631,87.90330000010727,31.60440000010567,62810,728.2437797240564,118.63306271872723,728.0411105602592,0.20266916379716804,85.98834516715127,114.03746610172529,10.912454381747612
127,台精,3.5315999994054437,21.275600000080885,1.7850999993243022,65.68330000027345,92.2841999999946,31.566399999974237,63530,733.0983636289238,113.77948488832298,732.8946883906635,0.20367523826030265,86.56159730871681,109.2473066234831,10.91694613626533
128,台精,2.6195000000370783,18.26340000025084,1.7447999998694286,68.88309999976627,91.51830000064365,31.958399999894027,63532,736.0233672562754,110.85448195902757,735.8196913199589,0.20367593631647196,86.90706703268012,109.24730263902944,10.91694613626533
129,台精,3.2477000004291767,22.42649999971036,1.7852000000857515,68.77069999973173,96.23850000025413,33.55889999966166,64212,739.1037621561409,107.77570496186526,738.8984683171212,0.20529383901964593,87.2706988870969,104.46832346318422,10.91214456384158
130,台精,4.406300000482588,22.494900000310736,1.8779000001813984,69.71930000054272,98.50619999997434,33.27090000038879,64940,745.0324816524662,101.84860997518133,744.8255633038051,0.20691834866113368,87.97074326942752,100.83184734899667,10.914561509460283
131,台精,3.1270999998014304,22.23890000004758,1.8665999996301252,70.18229999994219,97.42199999982404,32.48119999989285,65520,749.187023931634,97.69569519427064,748.9784780847158,0.2085458469182413,88.46124066641642,96.69882273315682,10.919227913399194
132,台精,3.040300000066054,22.194400000444148,1.9221000002289657,73.24610000068787,100.41090000049735,35.0748000000749,66698,755.0357848045533,91.84966464161191,754.8245086373746,0.21127616717865294,89.15171059418314,90.0099204030881,10.904999798206623
133,台精,3.6276999999245163,26.171399999839196,2.6625000000422006,76.9044999997277,109.37509999985195,35.12809999938327,67470,758.7462428222425,88.14192138620812,758.5322518927784,0.21399092946410292,89.58962914330392,84.43302394815068,10.905003502987611
134,台精,3.153300000121817,23.526400000264402,2.0131000001128996,75.11100000010629,103.81099999995058,49.62850000083563,68304,760.4020038623858,86.48618314984233,760.1879901291442,0.21401373324158612,89.78518704368884,82.12540759222068,10.908859000273665
135,柱钻,5.750400000579248,18.41199999944365,1.9716999995580409,75.98400000006222,102.12560000036319,35.04679999969085,68304,760.4020038623858,86.48618314984233,760.1879901291442,0.21401373324158612,89.78518704368884,82.12540759222068,10.908859000273665
136,柱钻,4.944700000123703,18.425399999614456,2.194499999859545,74.17789999999513,99.74969999984751,30.716000000211352,68928,766.4818240106033,80.40636862209597,766.2678046568905,0.21401935371284253,90.50326900716725,81.09652270974524,11.22545516289511
137,柱钻,5.171299999346957,21.345400000427617,2.0002999999633175,77.56670000071608,106.09340000064549,31.216800000038347,69930,793.8535501632796,53.03537203987999,793.6388012391064,0.2147489241731364,93.73603521712661,91.34391935184345,11.375383851183582
138,柱钻,5.31319999936386,22.591399999328132,2.137800000127754,81.67320000029576,111.72429999987799,33.26550000019779,71482,816.4247039015827,30.467470144038973,816.2067031349475,0.21800076663521395,96.4015118087227,91.35176496846194,11.344791789636764
